Title,URL,Type,Category
فيديو قديم لعبد السلام هنية وليس لشقيقه حازم الذي قُتل مع أخوين آخرين له في القصف الإسرائيلي,https://misbar.com//factcheck/2024/04/11/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85-%D9%87%D9%86%D9%8A%D8%A9-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D8%B4%D9%82%D9%8A%D9%82%D9%87-%D8%AD%D8%A7%D8%B2%D9%85-%D8%A7%D9%84%D8%B0%D9%8A-%D9%82%D8%AA%D9%84-%D9%85%D8%B9-%D8%A3%D8%AE%D9%88%D9%8A%D9%86-%D8%A2%D8%AE%D8%B1%D9%8A%D9%86-%D9%84%D9%87-%D9%81%D9%8A-%D8%A7%D9%84%D9%82%D8%B5%D9%81-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A,,Other
فيديو قديم لعبد السلام هنية وليس لشقيقه حازم الذي قُتل مع أخوين آخرين له في القصف الإسرائيلي,https://misbar.com//factcheck/2024/04/11/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85-%D9%87%D9%86%D9%8A%D8%A9-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D8%B4%D9%82%D9%8A%D9%82%D9%87-%D8%AD%D8%A7%D8%B2%D9%85-%D8%A7%D9%84%D8%B0%D9%8A-%D9%82%D8%AA%D9%84-%D9%85%D8%B9-%D8%A3%D8%AE%D9%88%D9%8A%D9%86-%D8%A2%D8%AE%D8%B1%D9%8A%D9%86-%D9%84%D9%87-%D9%81%D9%8A-%D8%A7%D9%84%D9%82%D8%B5%D9%81-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A,,Other
لحجب الحقيقة: إسرائيل تواصل منع الصحفيين الدوليين من تغطية الحرب على غزةانتقدت رابطة الصحافة الأجنبية (FPA)، إسرائيل، لمنعها الصحفيين الدوليين من الوصول إلى قطاع غزة، مشيرة إلى أن تل أبيب تحاول منع بقية العالم من رؤية حجم الدمار الذي أحدثه جيش الاحتلال.الحظر الإسرائيلي يحد من قدرة العالم على رؤية الحقيقة في غزةودعا بيان للرابطة، السلطات الإسرائيلية، إلى منح وسائل الإعلاإسلام عزيز 11 أبريل 2024,https://misbar.com//editorial/2024/04/11/%D9%84%D8%AD%D8%AC%D8%A8-%D8%A7%D9%84%D8%AD%D9%82%D9%8A%D9%82%D8%A9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D9%85%D9%86%D8%B9-%D8%A7%D9%84%D8%B5%D8%AD%D9%81%D9%8A%D9%8A%D9%86-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A%D9%8A%D9%86-%D9%85%D9%86-%D8%AA%D8%BA%D8%B7%D9%8A%D8%A9-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D8%B9%D9%84-%D8%BA%D8%B2%D8%A9,,Politics
لحجب الحقيقة: إسرائيل تواصل منع الصحفيين الدوليين من تغطية الحرب على غزةانتقدت رابطة الصحافة الأجنبية (FPA)، إسرائيل، لمنعها الصحفيين الدوليين من الوصول إلى قطاع غزة، مشيرة إلى أن تل أبيب تحاول منع بقية العالم من رؤية حجم الدمار الذي أحدثه جيش الاحتلال.الحظر الإسرائيلي يحد من قدرة العالم على رؤية الحقيقة في غزةودعا بيان للرابطة، السلطات الإسرائيلية، إلى منح وسائل الإعلاإسلام عزيز 11 أبريل 2024,https://misbar.com//editorial/2024/04/11/%D9%84%D8%AD%D8%AC%D8%A8-%D8%A7%D9%84%D8%AD%D9%82%D9%8A%D9%82%D8%A9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D9%85%D9%86%D8%B9-%D8%A7%D9%84%D8%B5%D8%AD%D9%81%D9%8A%D9%8A%D9%86-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A%D9%8A%D9%86-%D9%85%D9%86-%D8%AA%D8%BA%D8%B7%D9%8A%D8%A9-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D8%B9%D9%84-%D8%BA%D8%B2%D8%A9,,Politics
"الائتلافات الأوروبية توقع على وثيقة لمكافحة التضليل وضمان نزاهة الانتخابات المقبلةوقع ممثلو الائتلافات السياسية الرئيسية في الاتحاد الأوروبي، الثلاثاء التاسع من إبريل/نيسان الجاري، على ""مدونة قواعد السلوك"" التي تفيد بعدم نشر معلومات مضللة أو زائفة خلال الانتخابات المُقبلة للبرلمان الأوروبي في يونيو/حزيران.ويلتزم الموقعون بالامتناع عن صنع أو استخدام بيانات مزورة أو ملفقة أو مخادعةإسلام عزيز 10 أبريل 2024",https://misbar.com//editorial/2024/04/10/%D8%A7%D9%84%D8%A7%D8%A6%D8%AA%D9%84%D8%A7%D9%81%D8%A7%D8%AA-%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A%D8%A9-%D8%AA%D9%88%D9%82%D8%B9-%D8%B9%D9%84-%D9%88%D8%AB%D9%8A%D9%82%D8%A9-%D9%84%D9%85%D9%83%D8%A7%D9%81%D8%AD%D8%A9-%D8%A7%D9%84%D8%AA%D8%B6%D9%84%D9%8A%D9%84-%D9%88%D8%B6%D9%85%D8%A7%D9%86-%D9%86%D8%B2%D8%A7%D9%87%D8%A9-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%82%D8%A8%D9%84%D8%A9,,Politics
"الائتلافات الأوروبية توقع على وثيقة لمكافحة التضليل وضمان نزاهة الانتخابات المقبلةوقع ممثلو الائتلافات السياسية الرئيسية في الاتحاد الأوروبي، الثلاثاء التاسع من إبريل/نيسان الجاري، على ""مدونة قواعد السلوك"" التي تفيد بعدم نشر معلومات مضللة أو زائفة خلال الانتخابات المُقبلة للبرلمان الأوروبي في يونيو/حزيران.ويلتزم الموقعون بالامتناع عن صنع أو استخدام بيانات مزورة أو ملفقة أو مخادعةإسلام عزيز 10 أبريل 2024",https://misbar.com//editorial/2024/04/10/%D8%A7%D9%84%D8%A7%D8%A6%D8%AA%D9%84%D8%A7%D9%81%D8%A7%D8%AA-%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A%D8%A9-%D8%AA%D9%88%D9%82%D8%B9-%D8%B9%D9%84-%D9%88%D8%AB%D9%8A%D9%82%D8%A9-%D9%84%D9%85%D9%83%D8%A7%D9%81%D8%AD%D8%A9-%D8%A7%D9%84%D8%AA%D8%B6%D9%84%D9%8A%D9%84-%D9%88%D8%B6%D9%85%D8%A7%D9%86-%D9%86%D8%B2%D8%A7%D9%87%D8%A9-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%82%D8%A8%D9%84%D8%A9,,Politics
أبرز الادعاءات المضلّلة التي انتشرت بعد اشتباكات جبهة كرش الأخيرة في اليمنشنت جماعة الحوثي فجر يوم الأربعاء 3 إبريل/نيسان الجاري، هجومًا مسلحًا على مواقع تابعة للجيش اليمني، بمنطقة كرش شمالي مدينة لحج، الواقعة جنوبي اليمن. وأسفر الهجوم عن مقتل وإصابة عناصر من الجانبين، بينهم 11 من القوات الجنوبية الموالية لحكومة عدن، بحسب ما نقلته وسائل إعلام يمنية ودولية.وأدانت الحكمحمود سمير حسنين 9 أبريل 2024,https://misbar.com//editorial/2024/04/09/%D8%A3%D8%A8%D8%B1%D8%B2-%D8%A7%D9%84%D8%A7%D8%AF%D8%B9%D8%A7%D8%A1%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%B6%D9%84%D9%84%D8%A9-%D8%A7%D9%84%D8%AA%D9%8A-%D8%A7%D9%86%D8%AA%D8%B4%D8%B1%D8%AA-%D8%A8%D8%B9%D8%AF-%D8%A7%D8%B4%D8%AA%D8%A8%D8%A7%D9%83%D8%A7%D8%AA-%D8%AC%D8%A8%D9%87%D8%A9-%D9%83%D8%B1%D8%B4-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%8A%D9%85%D9%86,,Religion
أبرز الادعاءات المضلّلة التي انتشرت بعد اشتباكات جبهة كرش الأخيرة في اليمنشنت جماعة الحوثي فجر يوم الأربعاء 3 إبريل/نيسان الجاري، هجومًا مسلحًا على مواقع تابعة للجيش اليمني، بمنطقة كرش شمالي مدينة لحج، الواقعة جنوبي اليمن. وأسفر الهجوم عن مقتل وإصابة عناصر من الجانبين، بينهم 11 من القوات الجنوبية الموالية لحكومة عدن، بحسب ما نقلته وسائل إعلام يمنية ودولية.وأدانت الحكمحمود سمير حسنين 9 أبريل 2024,https://misbar.com//editorial/2024/04/09/%D8%A3%D8%A8%D8%B1%D8%B2-%D8%A7%D9%84%D8%A7%D8%AF%D8%B9%D8%A7%D8%A1%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%B6%D9%84%D9%84%D8%A9-%D8%A7%D9%84%D8%AA%D9%8A-%D8%A7%D9%86%D8%AA%D8%B4%D8%B1%D8%AA-%D8%A8%D8%B9%D8%AF-%D8%A7%D8%B4%D8%AA%D8%A8%D8%A7%D9%83%D8%A7%D8%AA-%D8%AC%D8%A8%D9%87%D8%A9-%D9%83%D8%B1%D8%B4-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%8A%D9%85%D9%86,,Religion
أبرز الادعاءات التي انتشرت عقب الهجوم الإسرائيلي على قنصلية إيران في دمشقفي الأوّل من إبريل/نيسان الجاري، استهدف قصف مجهول المصدر مبنى قنصليًا مجاورًا لمبنى السفارة الإيرانية في دمشق. وأسفر الهجوم عن مقتل 13 شخصًا، بينهم ضابطين وخمسة مستشارين في الحرس الثوري الإيراني. واتهمت إيران إسرائيل بالوقوف وراء القصف، فيما لم تعلن إسرائيل مسؤوليتها عنه.وفي أعقاب الهجوم المميت، توعفريق تحرير مسبار 7 أبريل 2024,https://misbar.com//editorial/2024/04/07/%D8%A3%D8%A8%D8%B1%D8%B2-%D8%A7%D9%84%D8%A7%D8%AF%D8%B9%D8%A7%D8%A1%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D9%8A-%D8%A7%D9%86%D8%AA%D8%B4%D8%B1%D8%AA-%D8%B9%D9%82%D8%A8-%D8%A7%D9%84%D9%87%D8%AC%D9%88%D9%85-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D8%B9%D9%84-%D9%82%D9%86%D8%B5%D9%84%D9%8A%D8%A9-%D8%A5%D9%8A%D8%B1%D8%A7%D9%86-%D9%81%D9%8A-%D8%AF%D9%85%D8%B4%D9%82,,Sports
أبرز الادعاءات التي انتشرت عقب الهجوم الإسرائيلي على قنصلية إيران في دمشقفي الأوّل من إبريل/نيسان الجاري، استهدف قصف مجهول المصدر مبنى قنصليًا مجاورًا لمبنى السفارة الإيرانية في دمشق. وأسفر الهجوم عن مقتل 13 شخصًا، بينهم ضابطين وخمسة مستشارين في الحرس الثوري الإيراني. واتهمت إيران إسرائيل بالوقوف وراء القصف، فيما لم تعلن إسرائيل مسؤوليتها عنه.وفي أعقاب الهجوم المميت، توعفريق تحرير مسبار 7 أبريل 2024,https://misbar.com//editorial/2024/04/07/%D8%A3%D8%A8%D8%B1%D8%B2-%D8%A7%D9%84%D8%A7%D8%AF%D8%B9%D8%A7%D8%A1%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D9%8A-%D8%A7%D9%86%D8%AA%D8%B4%D8%B1%D8%AA-%D8%B9%D9%82%D8%A8-%D8%A7%D9%84%D9%87%D8%AC%D9%88%D9%85-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D8%B9%D9%84-%D9%82%D9%86%D8%B5%D9%84%D9%8A%D8%A9-%D8%A5%D9%8A%D8%B1%D8%A7%D9%86-%D9%81%D9%8A-%D8%AF%D9%85%D8%B4%D9%82,,Sports
الاحتلال استهدف النازحين والطواقم الطبية في مجمع الشفاء خلافًا للمزاعم الإسرائيليةانسحب جيش الاحتلال الإسرئيلي فجر يوم الاثنين الأول من إبريل/نيسان الجاري، من داخل مجمع الشفاء الطبي ومحيطه، بعد حصار واقتحام لمدة أسبوعين، أسفر عن وقوع مئات الضحايا والإصابات، إلى جانب اعتقال المئات من النازحين والكوادر الطبية، في حين عُثر على جثامين الضحايا ملقاة على الأرض في المجمع ومحيطأحمد كحلاني 4 أبريل 2024,https://misbar.com//editorial/2024/04/03/%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D9%81-%D8%A7%D9%84%D9%86%D8%A7%D8%B2%D8%AD%D9%8A%D9%86-%D9%88%D8%A7%D9%84%D8%B7%D9%88%D8%A7%D9%82%D9%85-%D8%A7%D9%84%D8%B7%D8%A8%D9%8A%D8%A9-%D9%81%D9%8A-%D9%85%D8%AC%D9%85%D8%B9-%D8%A7%D9%84%D8%B4%D9%81%D8%A7%D8%A1-%D8%AE%D9%84%D8%A7%D9%81%D8%A7-%D9%84%D9%84%D9%85%D8%B2%D8%A7%D8%B9%D9%85-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9,,Health
الاحتلال استهدف النازحين والطواقم الطبية في مجمع الشفاء خلافًا للمزاعم الإسرائيليةانسحب جيش الاحتلال الإسرئيلي فجر يوم الاثنين الأول من إبريل/نيسان الجاري، من داخل مجمع الشفاء الطبي ومحيطه، بعد حصار واقتحام لمدة أسبوعين، أسفر عن وقوع مئات الضحايا والإصابات، إلى جانب اعتقال المئات من النازحين والكوادر الطبية، في حين عُثر على جثامين الضحايا ملقاة على الأرض في المجمع ومحيطأحمد كحلاني 4 أبريل 2024,https://misbar.com//editorial/2024/04/03/%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D9%81-%D8%A7%D9%84%D9%86%D8%A7%D8%B2%D8%AD%D9%8A%D9%86-%D9%88%D8%A7%D9%84%D8%B7%D9%88%D8%A7%D9%82%D9%85-%D8%A7%D9%84%D8%B7%D8%A8%D9%8A%D8%A9-%D9%81%D9%8A-%D9%85%D8%AC%D9%85%D8%B9-%D8%A7%D9%84%D8%B4%D9%81%D8%A7%D8%A1-%D8%AE%D9%84%D8%A7%D9%81%D8%A7-%D9%84%D9%84%D9%85%D8%B2%D8%A7%D8%B9%D9%85-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9,,Health
12 أبريل 2024 الفيديو ليس لدوي إطلاق نار في دمشق ولا أنباء عن استهداف بشار الأسد,https://misbar.com//factcheck/2024/04/12/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D9%8A%D8%B3-%D9%84%D8%AF%D9%88%D9%8A-%D8%A5%D8%B7%D9%84%D8%A7%D9%82-%D9%86%D8%A7%D8%B1-%D9%81%D9%8A-%D8%AF%D9%85%D8%B4%D9%82-%D9%88%D9%84%D8%A7-%D8%A3%D9%86%D8%A8%D8%A7%D8%A1-%D8%B9%D9%86-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D8%A8%D8%B4%D8%A7%D8%B1-%D8%A7%D9%84%D8%A3%D8%B3%D8%AF,,Other
12 أبريل 2024 الفيديو ليس لدوي إطلاق نار في دمشق ولا أنباء عن استهداف بشار الأسد,https://misbar.com//factcheck/2024/04/12/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D9%8A%D8%B3-%D9%84%D8%AF%D9%88%D9%8A-%D8%A5%D8%B7%D9%84%D8%A7%D9%82-%D9%86%D8%A7%D8%B1-%D9%81%D9%8A-%D8%AF%D9%85%D8%B4%D9%82-%D9%88%D9%84%D8%A7-%D8%A3%D9%86%D8%A8%D8%A7%D8%A1-%D8%B9%D9%86-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D8%A8%D8%B4%D8%A7%D8%B1-%D8%A7%D9%84%D8%A3%D8%B3%D8%AF,,Other
11 أبريل 2024 المنشور ليس من حساب رسمي للرئيس الإيراني يتوعد فيه باستهداف إسرائيل,https://misbar.com//factcheck/2024/04/11/%D8%A7%D9%84%D9%85%D9%86%D8%B4%D9%88%D8%B1-%D9%84%D9%8A%D8%B3-%D9%85%D9%86-%D8%AD%D8%B3%D8%A7%D8%A8-%D8%B1%D8%B3%D9%85%D9%8A-%D9%84%D9%84%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D8%A5%D9%8A%D8%B1%D8%A7%D9%86%D9%8A-%D9%8A%D8%AA%D9%88%D8%B9%D8%AF-%D9%81%D9%8A%D9%87-%D8%A8%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84,,Other
11 أبريل 2024 المنشور ليس من حساب رسمي للرئيس الإيراني يتوعد فيه باستهداف إسرائيل,https://misbar.com//factcheck/2024/04/11/%D8%A7%D9%84%D9%85%D9%86%D8%B4%D9%88%D8%B1-%D9%84%D9%8A%D8%B3-%D9%85%D9%86-%D8%AD%D8%B3%D8%A7%D8%A8-%D8%B1%D8%B3%D9%85%D9%8A-%D9%84%D9%84%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D8%A5%D9%8A%D8%B1%D8%A7%D9%86%D9%8A-%D9%8A%D8%AA%D9%88%D8%B9%D8%AF-%D9%81%D9%8A%D9%87-%D8%A8%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84,,Other
11 أبريل 2024 فيديو قديم لعبد السلام هنية وليس لشقيقه حازم الذي قُتل مع أخوين آخرين له في القصف الإسرائيلي,https://misbar.com//factcheck/2024/04/11/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85-%D9%87%D9%86%D9%8A%D8%A9-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D8%B4%D9%82%D9%8A%D9%82%D9%87-%D8%AD%D8%A7%D8%B2%D9%85-%D8%A7%D9%84%D8%B0%D9%8A-%D9%82%D8%AA%D9%84-%D9%85%D8%B9-%D8%A3%D8%AE%D9%88%D9%8A%D9%86-%D8%A2%D8%AE%D8%B1%D9%8A%D9%86-%D9%84%D9%87-%D9%81%D9%8A-%D8%A7%D9%84%D9%82%D8%B5%D9%81-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A,,Other
11 أبريل 2024 فيديو قديم لعبد السلام هنية وليس لشقيقه حازم الذي قُتل مع أخوين آخرين له في القصف الإسرائيلي,https://misbar.com//factcheck/2024/04/11/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85-%D9%87%D9%86%D9%8A%D8%A9-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D8%B4%D9%82%D9%8A%D9%82%D9%87-%D8%AD%D8%A7%D8%B2%D9%85-%D8%A7%D9%84%D8%B0%D9%8A-%D9%82%D8%AA%D9%84-%D9%85%D8%B9-%D8%A3%D8%AE%D9%88%D9%8A%D9%86-%D8%A2%D8%AE%D8%B1%D9%8A%D9%86-%D9%84%D9%87-%D9%81%D9%8A-%D8%A7%D9%84%D9%82%D8%B5%D9%81-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A,,Other
11 أبريل 2024 فيديو إعلان تحرير الشام استهداف موكب بشار الأسد أثناء توجهه لصلاة العيد يعود لعام 2013,https://misbar.com//factcheck/2024/04/11/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A5%D8%B9%D9%84%D8%A7%D9%86-%D8%AA%D8%AD%D8%B1%D9%8A%D8%B1-%D8%A7%D9%84%D8%B4%D8%A7%D9%85-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D9%85%D9%88%D9%83%D8%A8-%D8%A8%D8%B4%D8%A7%D8%B1-%D8%A7%D9%84%D8%A3%D8%B3%D8%AF-%D8%A3%D8%AB%D9%86%D8%A7%D8%A1-%D8%AA%D9%88%D8%AC%D9%87%D9%87-%D9%84%D8%B5%D9%84%D8%A7%D8%A9-%D8%A7%D9%84%D8%B9%D9%8A%D8%AF-%D9%8A%D8%B9%D9%88%D8%AF-%D9%84%D8%B9%D8%A7%D9%85-2013,,Religion
11 أبريل 2024 فيديو إعلان تحرير الشام استهداف موكب بشار الأسد أثناء توجهه لصلاة العيد يعود لعام 2013,https://misbar.com//factcheck/2024/04/11/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A5%D8%B9%D9%84%D8%A7%D9%86-%D8%AA%D8%AD%D8%B1%D9%8A%D8%B1-%D8%A7%D9%84%D8%B4%D8%A7%D9%85-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D9%85%D9%88%D9%83%D8%A8-%D8%A8%D8%B4%D8%A7%D8%B1-%D8%A7%D9%84%D8%A3%D8%B3%D8%AF-%D8%A3%D8%AB%D9%86%D8%A7%D8%A1-%D8%AA%D9%88%D8%AC%D9%87%D9%87-%D9%84%D8%B5%D9%84%D8%A7%D8%A9-%D8%A7%D9%84%D8%B9%D9%8A%D8%AF-%D9%8A%D8%B9%D9%88%D8%AF-%D9%84%D8%B9%D8%A7%D9%85-2013,,Religion
10 أبريل 2024 صحفيون استقصائيون وليس هاكر عربي من كشف هوية قائد الوحدة 8200 الاستخباراتية الإسرائيلية,https://misbar.com//factcheck/2024/04/10/%D8%B5%D8%AD%D9%81%D9%8A%D9%88%D9%86-%D8%A7%D8%B3%D8%AA%D9%82%D8%B5%D8%A7%D8%A6%D9%8A%D9%88%D9%86-%D9%88%D9%84%D9%8A%D8%B3-%D9%87%D8%A7%D9%83%D8%B1-%D8%B9%D8%B1%D8%A8%D9%8A-%D9%85%D9%86-%D9%83%D8%B4%D9%81-%D9%87%D9%88%D9%8A%D8%A9-%D9%82%D8%A7%D8%A6%D8%AF-%D8%A7%D9%84%D9%88%D8%AD%D8%AF%D8%A9-8200-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D8%AA%D9%8A%D8%A9-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9,,Other
10 أبريل 2024 صحفيون استقصائيون وليس هاكر عربي من كشف هوية قائد الوحدة 8200 الاستخباراتية الإسرائيلية,https://misbar.com//factcheck/2024/04/10/%D8%B5%D8%AD%D9%81%D9%8A%D9%88%D9%86-%D8%A7%D8%B3%D8%AA%D9%82%D8%B5%D8%A7%D8%A6%D9%8A%D9%88%D9%86-%D9%88%D9%84%D9%8A%D8%B3-%D9%87%D8%A7%D9%83%D8%B1-%D8%B9%D8%B1%D8%A8%D9%8A-%D9%85%D9%86-%D9%83%D8%B4%D9%81-%D9%87%D9%88%D9%8A%D8%A9-%D9%82%D8%A7%D8%A6%D8%AF-%D8%A7%D9%84%D9%88%D8%AD%D8%AF%D8%A9-8200-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D8%AA%D9%8A%D8%A9-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9,,Other
10 أبريل 2024 الفيديو قديم وليس لإعلان هيئة كبار العلماء السعودية عن جواز دفع زكاة الفطر نقدًا,https://misbar.com//factcheck/2024/04/10/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%86-%D9%87%D9%8A%D8%A6%D8%A9-%D9%83%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D9%84%D9%85%D8%A7%D8%A1-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9-%D8%B9%D9%86-%D8%AC%D9%88%D8%A7%D8%B2-%D8%AF%D9%81%D8%B9-%D8%B2%D9%83%D8%A7%D8%A9-%D8%A7%D9%84%D9%81%D8%B7%D8%B1-%D9%86%D9%82%D8%AF%D8%A7,,Other
10 أبريل 2024 الفيديو قديم وليس لإعلان هيئة كبار العلماء السعودية عن جواز دفع زكاة الفطر نقدًا,https://misbar.com//factcheck/2024/04/10/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%86-%D9%87%D9%8A%D8%A6%D8%A9-%D9%83%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D9%84%D9%85%D8%A7%D8%A1-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9-%D8%B9%D9%86-%D8%AC%D9%88%D8%A7%D8%B2-%D8%AF%D9%81%D8%B9-%D8%B2%D9%83%D8%A7%D8%A9-%D8%A7%D9%84%D9%81%D8%B7%D8%B1-%D9%86%D9%82%D8%AF%D8%A7,,Other
حقيقة الصورة المنسوبة لمكة المكرمة عام 1860م. ...,http://norumors.net/?rumors=788890,,Other
حقيقة الصورة المنسوبة لمكة المكرمة عام 1860م. ...,http://norumors.net/?rumors=788890,,Other
حقيقة الخبر المتداول عن تغيير الأذان في الشارقة بأمر من حاكم الشارقة ...,http://norumors.net/?rumors=788998,,Other
حقيقة الخبر المتداول عن تغيير الأذان في الشارقة بأمر من حاكم الشارقة ...,http://norumors.net/?rumors=788998,,Other
حقيقة الفيديو المتداول عبر جماعة الحوثي بعنوان «شاب سعودي يرش الكعبة بالخمر ...,http://norumors.net/?rumors=002188,,Other
حقيقة الفيديو المتداول عبر جماعة الحوثي بعنوان «شاب سعودي يرش الكعبة بالخمر ...,http://norumors.net/?rumors=002188,,Other
حقيقة ما يتداول عن وفيات وإصابات بسبب تدافع في المسجد النبوي ...,http://norumors.net/?rumors=7878,,Other
حقيقة ما يتداول عن وفيات وإصابات بسبب تدافع في المسجد النبوي ...,http://norumors.net/?rumors=7878,,Other
حقيقة القصة المتداولة عن عامل نظافة ثري يمتلك عدة فنادق ويعمل بالمسجد الحرا ...,http://norumors.net/?rumors=67880,,Other
